îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1103684,C-1001074,N-1002700,2021/9/28,30000
S-1103685,C-1000610,N-1002617,2021/9/28,13000
S-1103686,C-1000620,N-1002321,2021/9/28,80000
S-1103687,C-1000392,N-1000810,2021/9/28,10000
S-1103688,C-1000300,N-1000410,2021/9/28,9000
S-1103689,C-1001070,N-1002699,2021/9/28,6000
S-1103724,C-1000609,N-1001081,2021/9/28,80000
S-1103725,C-1000702,N-1002880,2021/9/28,15000
S-1103726,C-1000392,N-1000811,2021/9/28,10000
S-1103727,C-1001056,N-1002618,2021/9/28,30000
S-1103728,C-1000338,N-1000753,2021/9/28,30000
S-1103729,C-1000348,N-1000495,2021/9/28,13000
S-1103730,C-1000091,N-1000100,2021/9/28,30000
S-1103731,C-1000208,N-1000742,2021/9/28,9000
S-1103732,C-1000620,N-1002320,2021/9/28,80000
S-1103733,C-1000408,N-1000584,2021/9/28,21000
S-1103734,C-1000515,N-1001366,2021/9/28,80000
S-1103735,C-1000194,N-1001080,2021/9/28,15000
S-1103736,C-1000751,N-1002262,2021/9/28,13000
S-1103737,C-1000303,N-1000414,2021/9/28,10000
S-1103738,C-1000479,N-1002707,2021/9/28,29000
S-1103739,C-1000208,N-1000741,2021/9/28,9000
S-1103740,C-1000976,N-1002249,2021/9/28,9000
S-1103741,C-1000347,N-1000499,2021/9/28,50000
S-1103742,C-1000340,N-1002788,2021/9/28,6000
S-1103743,C-1000206,N-1000815,2021/9/28,30000
S-1103744,C-1000091,N-1000096,2021/9/28,15000
S-1103745,C-1001114,N-1002789,2021/9/28,9000
S-1103746,C-1001357,N-1003628,2021/9/28,50000
S-1103747,C-1000338,N-1000746,2021/9/28,30000
S-1103782,C-1000176,N-1001039,2021/9/28,80000
S-1103783,C-1000464,N-1000817,2021/9/28,30000
S-1103784,C-1000464,N-1000816,2021/9/28,30000
S-1103785,C-1000087,N-1000249,2021/9/28,30000
S-1103786,C-1000314,N-1000498,2021/9/28,21000
S-1103787,C-1000408,N-1000585,2021/9/28,21000
S-1103788,C-1000300,N-1000409,2021/9/28,9000
S-1103789,C-1001360,N-1003627,2021/9/28,29000
S-1103790,C-1000477,N-1000737,2021/9/28,30000
S-1103791,C-1000176,N-1002708,2021/9/28,15000
S-1103792,C-1000532,N-1002251,2021/9/28,50000
S-1103793,C-1000163,N-1000292,2021/9/28,15000
S-1103794,C-1001114,N-1002787,2021/9/28,9000
S-1103795,C-1001334,N-1003533,2021/9/29,13000
S-1103796,C-1001389,N-1003725,2021/9/29,30000
S-1103797,C-1001387,N-1003727,2021/9/29,15000
S-1103798,C-1001387,N-1003723,2021/9/29,15000
S-1103799,C-1001334,N-1003531,2021/9/29,13000
S-1103800,C-1001387,N-1003724,2021/9/29,15000
S-1103801,C-1000091,N-1003576,2021/9/29,15000
S-1103802,C-1001331,N-1003532,2021/9/29,6000
S-1103803,C-1000163,N-1003534,2021/9/29,15000
S-1103804,C-1001331,N-1003530,2021/9/29,6000
S-1103805,C-1001204,N-1003769,2021/9/29,80000
S-1103839,C-1001389,N-1003726,2021/9/29,30000
S-1103840,C-1001397,N-1003776,2021/9/30,30000
S-1103841,C-1001397,N-1003780,2021/9/30,30000
S-1103842,C-1001288,N-1003830,2021/9/30,13000
S-1103843,C-1001397,N-1003778,2021/9/30,30000
S-1103844,C-1001397,N-1003772,2021/9/30,30000
S-1103845,C-1000878,N-1003535,2021/9/30,13000
S-1103846,C-1001397,N-1003789,2021/9/30,30000
S-1103847,C-1001397,N-1003781,2021/9/30,30000
S-1103848,C-1001397,N-1003790,2021/9/30,30000
S-1103849,C-1001397,N-1003784,2021/9/30,30000
S-1103850,C-1001195,N-1003728,2021/9/30,21000
S-1103851,C-1001397,N-1003771,2021/9/30,30000
S-1103852,C-1001397,N-1003786,2021/9/30,30000
S-1103853,C-1001397,N-1003777,2021/9/30,30000
S-1103854,C-1001392,N-1003773,2021/9/30,50000
S-1103855,C-1000680,N-1003577,2021/9/30,80000
S-1103856,C-1001397,N-1003788,2021/9/30,30000
S-1103857,C-1001392,N-1003774,2021/9/30,50000
S-1103858,C-1001397,N-1003783,2021/9/30,30000
S-1103859,C-1000878,N-1003770,2021/9/30,13000
S-1103860,C-1001397,N-1003785,2021/9/30,30000
S-1103861,C-1001397,N-1003782,2021/9/30,30000
S-1103862,C-1001397,N-1003779,2021/9/30,30000
S-1103896,C-1000970,N-1003536,2021/9/30,80000
S-1103897,C-1001392,N-1003775,2021/9/30,50000
S-1103898,C-1001397,N-1003787,2021/9/30,30000
S-1103899,C-1000222,N-1002511,2021/10/1,50000
S-1103900,C-1001352,N-1003582,2021/10/1,10000
S-1103901,C-1000222,N-1002716,2021/10/1,6000
S-1103902,C-1000222,N-1000272,2021/10/1,9000
S-1103903,C-1000501,N-1001684,2021/10/1,80000
S-1103904,C-1000770,N-1002509,2021/10/1,13000
S-1103905,C-1001278,N-1003304,2021/10/1,9000
S-1103906,C-1000524,N-1002109,2021/10/1,80000
S-1103907,C-1000656,N-1001416,2021/10/1,30000
S-1103908,C-1000821,N-1001680,2021/10/1,50000
S-1103909,C-1000821,N-1001679,2021/10/1,50000
S-1103910,C-1000202,N-1001169,2021/10/1,80000
S-1103911,C-1000202,N-1001167,2021/10/1,80000
S-1103912,C-1001274,N-1003305,2021/10/1,50000
S-1103913,C-1000409,N-1002790,2021/10/1,50000
S-1103914,C-1001274,N-1003306,2021/10/1,50000
S-1103915,C-1001361,N-1003581,2021/10/1,13000
S-1103916,C-1000656,N-1001417,2021/10/1,30000
S-1103917,C-1000577,N-1001168,2021/10/1,80000
S-1103918,C-1000072,N-1000074,2021/10/1,10000
S-1103919,C-1001361,N-1003579,2021/10/1,13000
S-1103947,C-1000792,N-1001571,2021/10/1,9000
S-1103948,C-1000748,N-1002791,2021/10/1,9000
S-1103949,C-1000770,N-1001755,2021/10/1,13000
S-1103950,C-1000748,N-1002264,2021/10/1,9000
S-1103951,C-1000495,N-1001752,2021/10/1,13000
S-1103952,C-1000734,N-1001682,2021/10/1,29000
S-1103953,C-1000495,N-1001753,2021/10/1,13000
S-1103954,C-1000481,N-1000904,2021/10/1,80000
S-1103955,C-1000013,N-1001686,2021/10/1,50000
S-1103956,C-1000527,N-1002512,2021/10/1,9000
S-1103957,C-1000072,N-1003578,2021/10/1,21000
S-1103958,C-1000222,N-1000273,2021/10/1,6000
S-1103959,C-1001352,N-1003580,2021/10/1,10000
S-1103960,C-1000202,N-1001170,2021/10/1,80000
S-1103961,C-1000734,N-1001681,2021/10/1,29000
S-1103962,C-1000481,N-1000903,2021/10/1,80000
S-1103963,C-1000577,N-1001166,2021/10/1,80000
S-1103964,C-1000734,N-1001687,2021/10/1,29000
S-1103989,C-1000251,N-1000325,2021/10/1,9000
S-1103990,C-1000284,N-1001573,2021/10/1,30000
S-1103991,C-1000748,N-1002263,2021/10/1,9000
S-1103992,C-1000251,N-1000324,2021/10/1,9000
S-1103993,C-1000501,N-1001683,2021/10/1,80000
S-1103994,C-1000905,N-1002040,2021/10/1,10000
S-1103995,C-1000222,N-1000588,2021/10/1,50000
S-1103996,C-1000599,N-1001041,2021/10/1,10000
S-1103997,C-1000342,N-1001305,2021/10/1,9000
S-1103998,C-1001259,N-1003213,2021/10/1,13000
S-1103999,C-1000342,N-1001306,2021/10/1,9000
S-1104000,C-1000782,N-1001893,2021/10/1,50000
S-1104001,C-1000577,N-1001307,2021/10/1,30000
S-1104002,C-1000782,N-1001892,2021/10/1,15000
S-1104003,C-1001259,N-1003210,2021/10/1,13000
S-1104004,C-1000782,N-1001890,2021/10/1,50000
S-1104005,C-1000577,N-1001304,2021/10/1,30000
S-1104006,C-1000266,N-1000818,2021/10/1,80000
S-1104007,C-1001223,N-1003135,2021/10/1,30000
S-1104008,C-1001223,N-1003134,2021/10/1,30000
S-1104009,C-1000501,N-1003538,2021/10/1,80000
S-1104010,C-1000527,N-1001510,2021/10/1,9000
S-1104011,C-1000346,N-1001941,2021/10/1,13000
S-1104012,C-1001223,N-1003133,2021/10/1,30000
S-1104040,C-1000951,N-1003132,2021/10/1,30000
S-1104041,C-1000547,N-1000944,2021/10/1,30000
S-1104042,C-1000656,N-1001450,2021/10/1,15000
S-1104043,C-1000782,N-1001889,2021/10/1,50000
S-1104044,C-1000266,N-1000819,2021/10/1,80000
S-1104045,C-1000792,N-1002626,2021/10/1,9000
S-1104046,C-1001095,N-1002625,2021/10/1,30000
S-1104047,C-1000951,N-1002182,2021/10/1,30000
S-1104048,C-1000951,N-1002183,2021/10/1,30000
S-1104049,C-1001093,N-1003729,2021/10/1,30000
S-1104050,C-1001037,N-1002414,2021/10/1,6000
S-1104051,C-1000599,N-1001044,2021/10/1,10000
S-1104052,C-1001037,N-1002415,2021/10/1,6000
S-1104053,C-1001093,N-1002621,2021/10/1,30000
S-1104054,C-1000251,N-1003791,2021/10/1,9000
S-1104055,C-1001198,N-1003055,2021/10/1,50000
S-1104056,C-1000390,N-1003050,2021/10/1,29000
S-1104057,C-1001095,N-1002622,2021/10/1,30000
S-1104058,C-1000072,N-1000075,2021/10/1,10000
S-1104059,C-1001196,N-1003053,2021/10/1,21000
S-1104060,C-1001093,N-1002623,2021/10/1,30000
S-1104061,C-1001337,N-1003502,2021/10/1,9000
S-1104062,C-1001093,N-1002624,2021/10/1,30000
S-1104063,C-1001196,N-1003052,2021/10/1,21000
S-1104091,C-1001198,N-1003051,2021/10/1,50000
S-1104092,C-1001352,N-1003792,2021/10/1,10000
S-1104093,C-1001337,N-1003501,2021/10/1,9000
S-1104094,C-1001196,N-1003054,2021/10/1,21000
S-1104095,C-1000656,N-1003676,2021/10/1,30000
S-1104096,C-1000577,N-1001308,2021/10/1,30000
S-1104097,C-1000770,N-1001754,2021/10/1,13000
S-1104098,C-1000506,N-1001968,2021/10/1,80000
S-1104099,C-1001037,N-1003466,2021/10/1,6000
S-1104100,C-1000458,N-1000684,2021/10/1,50000
S-1104101,C-1000506,N-1001967,2021/10/1,80000
S-1104102,C-1001283,N-1003300,2021/10/1,29000
S-1104103,C-1000222,N-1000276,2021/10/1,50000
S-1104104,C-1000547,N-1000943,2021/10/1,30000
S-1104105,C-1000222,N-1000274,2021/10/1,50000
S-1104106,C-1000905,N-1002042,2021/10/1,10000
S-1104107,C-1000222,N-1000275,2021/10/1,50000
S-1104108,C-1000523,N-1002106,2021/10/1,21000
S-1104109,C-1000892,N-1001966,2021/10/1,29000
S-1104110,C-1000409,N-1000587,2021/10/1,50000
S-1104111,C-1000892,N-1001965,2021/10/1,29000
S-1104112,C-1000222,N-1003302,2021/10/1,6000
S-1104113,C-1000202,N-1003465,2021/10/1,80000
S-1104114,C-1000905,N-1002041,2021/10/1,10000
S-1104142,C-1000223,N-1000278,2021/10/1,15000
S-1104143,C-1000656,N-1001449,2021/10/1,15000
S-1104144,C-1000409,N-1000586,2021/10/1,50000
S-1104145,C-1000523,N-1002107,2021/10/1,21000
S-1104146,C-1000110,N-1001757,2021/10/2,80000
S-1104147,C-1000614,N-1001171,2021/10/2,15000
S-1104148,C-1001247,N-1003214,2021/10/2,80000
S-1104149,C-1000110,N-1001756,2021/10/2,80000
S-1104150,C-1000519,N-1002967,2021/10/2,80000
S-1104151,C-1000022,N-1000468,2021/10/2,80000
S-1104152,C-1001247,N-1003215,2021/10/2,80000
S-1104153,C-1001141,N-1003831,2021/10/2,15000
S-1104154,C-1000698,N-1001312,2021/10/2,80000
S-1104155,C-1001163,N-1002891,2021/10/2,30000
S-1104156,C-1001163,N-1002890,2021/10/2,30000
S-1104181,C-1000698,N-1001314,2021/10/2,80000
S-1104182,C-1000931,N-1002110,2021/10/2,50000
S-1104183,C-1000114,N-1000130,2021/10/2,13000
S-1104184,C-1000277,N-1001173,2021/10/2,9000
S-1104185,C-1000902,N-1002267,2021/10/2,80000
S-1104186,C-1000893,N-1001970,2021/10/2,50000
S-1104187,C-1000781,N-1002266,2021/10/2,50000
S-1104188,C-1000498,N-1001367,2021/10/2,10000
S-1104189,C-1000902,N-1002268,2021/10/2,80000
S-1104190,C-1000316,N-1000445,2021/10/2,30000
S-1104191,C-1001122,N-1002795,2021/10/2,80000
S-1104192,C-1000698,N-1001313,2021/10/2,30000
S-1104193,C-1000435,N-1000664,2021/10/2,9000
S-1104194,C-1000022,N-1002793,2021/10/2,80000
S-1104195,C-1000369,N-1001575,2021/10/2,21000
S-1104196,C-1001122,N-1002796,2021/10/2,80000
S-1104197,C-1000548,N-1003216,2021/10/2,50000
S-1104198,C-1000893,N-1001969,2021/10/2,50000
S-1104199,C-1000351,N-1001175,2021/10/2,30000
S-1104200,C-1000316,N-1000444,2021/10/2,30000
S-1104201,C-1000781,N-1002265,2021/10/2,50000
S-1104226,C-1001141,N-1002792,2021/10/2,10000
S-1104227,C-1000953,N-1002185,2021/10/2,50000
S-1104228,C-1000498,N-1002416,2021/10/2,10000
S-1104229,C-1000019,N-1000106,2021/10/2,21000
S-1104230,C-1000369,N-1001574,2021/10/2,21000
S-1104231,C-1000277,N-1001174,2021/10/2,9000
S-1104232,C-1000718,N-1001846,2021/10/2,21000
S-1104233,C-1000435,N-1000663,2021/10/2,9000
S-1104234,C-1000889,N-1003632,2021/10/2,13000
S-1104235,C-1000114,N-1000129,2021/10/2,13000
S-1104236,C-1001237,N-1003136,2021/10/2,13000
S-1104237,C-1001247,N-1003585,2021/10/2,80000
S-1104238,C-1000519,N-1000857,2021/10/2,80000
S-1104239,C-1000021,N-1001215,2021/10/2,13000
S-1104240,C-1001247,N-1003307,2021/10/2,80000
S-1104241,C-1000570,N-1001316,2021/10/2,30000
S-1104242,C-1000519,N-1000855,2021/10/2,80000
S-1104243,C-1000698,N-1001311,2021/10/2,30000
S-1104244,C-1001354,N-1003583,2021/10/2,30000
S-1104245,C-1000718,N-1001845,2021/10/2,21000
S-1104246,C-1000664,N-1001212,2021/10/2,29000
S-1104247,C-1000065,N-1000416,2021/10/2,21000
S-1104248,C-1000664,N-1001217,2021/10/2,29000
S-1104249,C-1000251,N-1000687,2021/10/2,50000
S-1104280,C-1001354,N-1003584,2021/10/2,30000
S-1104281,C-1000065,N-1000417,2021/10/2,21000
S-1104282,C-1000698,N-1001309,2021/10/2,80000
S-1104283,C-1000519,N-1000856,2021/10/2,80000
S-1104284,C-1000021,N-1001216,2021/10/2,13000
S-1104285,C-1001237,N-1003137,2021/10/2,13000
S-1104286,C-1000548,N-1000946,2021/10/2,50000
S-1104287,C-1000772,N-1001512,2021/10/2,30000
S-1104288,C-1000663,N-1001214,2021/10/2,9000
S-1104289,C-1001373,N-1003631,2021/10/2,10000
S-1104290,C-1000110,N-1003793,2021/10/2,80000
S-1104291,C-1001394,N-1003732,2021/10/2,30000
S-1104292,C-1000889,N-1001946,2021/10/2,13000
S-1104293,C-1000114,N-1003629,2021/10/2,21000
S-1104294,C-1000893,N-1001971,2021/10/2,50000
S-1104295,C-1000931,N-1003794,2021/10/2,50000
S-1104296,C-1001394,N-1003730,2021/10/2,30000
S-1104297,C-1000519,N-1000854,2021/10/2,80000
S-1104298,C-1000251,N-1000685,2021/10/2,50000
S-1104299,C-1000570,N-1001315,2021/10/2,30000
S-1104300,C-1000022,N-1000467,2021/10/2,80000
S-1104301,C-1000663,N-1001213,2021/10/2,9000
S-1104302,C-1000889,N-1001945,2021/10/2,13000
S-1104303,C-1000110,N-1001758,2021/10/2,80000
S-1104334,C-1000931,N-1002111,2021/10/2,50000
S-1104335,C-1000548,N-1000945,2021/10/2,50000
S-1104336,C-1000818,N-1001759,2021/10/3,21000
S-1104337,C-1000328,N-1000535,2021/10/3,30000
S-1104338,C-1000818,N-1003217,2021/10/3,15000
S-1104339,C-1000818,N-1001761,2021/10/3,21000
S-1104340,C-1000906,N-1002045,2021/10/3,30000
S-1104341,C-1001180,N-1003057,2021/10/3,30000
S-1104342,C-1000749,N-1001451,2021/10/3,13000
S-1104343,C-1000906,N-1002044,2021/10/3,30000
S-1104344,C-1000698,N-1003633,2021/10/3,30000
S-1104345,C-1000818,N-1001760,2021/10/3,21000
S-1104346,C-1000328,N-1000536,2021/10/3,30000
S-1104347,C-1000552,N-1000948,2021/10/3,80000
S-1104348,C-1000552,N-1000947,2021/10/3,80000
S-1104349,C-1000758,N-1003409,2021/10/3,30000
S-1104350,C-1000906,N-1002043,2021/10/3,30000
S-1104351,C-1000328,N-1000534,2021/10/3,30000
S-1104352,C-1000749,N-1001452,2021/10/3,13000
S-1104353,C-1000749,N-1003733,2021/10/3,13000
S-1104354,C-1000880,N-1002717,2021/10/3,9000
S-1104355,C-1000906,N-1002047,2021/10/3,30000
S-1104356,C-1000906,N-1002046,2021/10/3,30000
S-1104357,C-1000367,N-1002421,2021/10/3,21000
S-1104388,C-1001012,N-1002418,2021/10/3,10000
S-1104389,C-1000749,N-1001453,2021/10/3,13000
S-1104390,C-1001393,N-1003734,2021/10/3,80000
S-1104391,C-1000531,N-1001373,2021/10/3,50000
S-1104392,C-1000531,N-1001374,2021/10/3,50000
S-1104393,C-1000823,N-1001688,2021/10/3,15000
S-1104394,C-1000234,N-1000298,2021/10/3,80000
S-1104395,C-1000095,N-1003308,2021/10/3,10000
S-1104396,C-1000668,N-1003309,2021/10/3,6000
S-1104397,C-1000200,N-1003539,2021/10/3,13000
S-1104398,C-1000200,N-1001536,2021/10/3,13000
S-1104399,C-1000367,N-1001372,2021/10/3,21000
S-1104400,C-1000367,N-1001369,2021/10/3,21000
S-1104401,C-1000070,N-1000122,2021/10/3,30000
S-1104402,C-1000669,N-1001218,2021/10/3,6000
S-1104403,C-1000818,N-1003586,2021/10/3,21000
S-1104404,C-1000668,N-1001219,2021/10/3,50000
S-1104405,C-1000268,N-1001371,2021/10/3,29000
S-1104406,C-1000252,N-1003138,2021/10/3,30000
S-1104407,C-1000668,N-1001220,2021/10/3,50000
S-1104408,C-1000906,N-1003587,2021/10/3,30000
S-1104409,C-1000880,N-1001894,2021/10/3,9000
S-1104410,C-1000668,N-1001221,2021/10/3,50000
S-1104411,C-1001061,N-1002522,2021/10/3,30000
S-1104441,C-1000070,N-1000123,2021/10/3,30000
S-1104442,C-1000880,N-1001895,2021/10/3,9000
S-1104443,C-1000758,N-1001976,2021/10/3,30000
S-1104444,C-1000499,N-1000779,2021/10/3,6000
S-1104445,C-1000258,N-1001342,2021/10/3,50000
S-1104446,C-1000641,N-1001274,2021/10/3,15000
S-1104447,C-1001329,N-1003505,2021/10/3,50000
S-1104448,C-1000499,N-1003469,2021/10/3,6000
S-1104449,C-1000706,N-1001341,2021/10/3,15000
S-1104450,C-1000095,N-1000109,2021/10/3,10000
S-1104451,C-1000234,N-1000295,2021/10/3,50000
S-1104452,C-1000499,N-1000780,2021/10/3,6000
S-1104453,C-1001061,N-1003677,2021/10/3,30000
S-1104454,C-1001329,N-1003504,2021/10/3,50000
S-1104455,C-1000462,N-1001533,2021/10/3,13000
S-1104456,C-1000200,N-1001534,2021/10/3,13000
S-1104457,C-1000895,N-1001972,2021/10/3,50000
S-1104458,C-1000200,N-1002893,2021/10/3,21000
S-1104459,C-1000823,N-1001690,2021/10/3,15000
S-1104460,C-1000234,N-1000296,2021/10/3,50000
S-1104461,C-1000758,N-1001974,2021/10/3,30000
S-1104462,C-1000758,N-1001975,2021/10/3,30000
S-1104463,C-1000823,N-1001689,2021/10/3,15000
S-1104464,C-1000462,N-1001535,2021/10/3,13000
S-1104494,C-1001068,N-1002521,2021/10/3,6000
S-1104495,C-1000258,N-1001343,2021/10/3,50000
S-1104496,C-1000698,N-1002274,2021/10/3,30000
S-1104497,C-1000641,N-1001272,2021/10/3,15000
S-1104545,C-1001090,N-1002632,2021/10/3,13000
S-1104546,C-1001169,N-1002897,2021/10/3,30000
S-1104571,C-1000749,N-1002630,2021/10/3,13000
S-1104572,C-1001189,N-1002972,2021/10/3,21000
S-1104573,C-1001058,N-1002515,2021/10/3,13000
S-1104574,C-1001133,N-1002797,2021/10/3,21000
S-1104599,C-1001180,N-1002973,2021/10/3,30000
S-1104600,C-1001165,N-1002892,2021/10/3,10000
S-1104601,C-1000252,N-1000326,2021/10/3,30000
S-1104602,C-1001058,N-1002514,2021/10/3,13000
S-1104603,C-1000749,N-1002895,2021/10/3,13000
S-1104604,C-1001061,N-1002513,2021/10/3,30000
S-1104605,C-1001090,N-1002627,2021/10/3,13000
S-1104606,C-1000731,N-1001418,2021/10/3,80000
S-1104607,C-1000594,N-1002269,2021/10/3,13000
S-1104608,C-1000234,N-1000297,2021/10/3,80000
S-1104609,C-1000433,N-1001273,2021/10/3,15000
S-1104610,C-1001090,N-1002629,2021/10/3,13000
S-1104611,C-1000252,N-1000327,2021/10/3,30000
S-1104612,C-1001169,N-1002894,2021/10/3,30000
S-1104613,C-1000252,N-1000328,2021/10/3,30000
S-1104614,C-1001090,N-1002628,2021/10/3,13000
S-1104615,C-1000594,N-1002517,2021/10/3,13000
S-1104640,C-1001191,N-1002970,2021/10/3,29000
S-1104641,C-1001189,N-1002971,2021/10/3,21000
S-1104642,C-1000552,N-1002799,2021/10/3,80000
S-1104643,C-1000693,N-1002271,2021/10/3,6000
S-1104644,C-1001053,N-1002518,2021/10/3,50000
S-1104645,C-1001068,N-1002520,2021/10/3,6000
S-1104646,C-1001053,N-1002519,2021/10/3,50000
S-1104647,C-1000698,N-1002273,2021/10/3,30000
S-1104648,C-1001191,N-1002969,2021/10/3,29000
S-1104649,C-1000693,N-1002272,2021/10/3,6000
S-1104650,C-1000235,N-1000300,2021/10/4,13000
S-1104651,C-1000999,N-1002331,2021/10/4,30000
S-1104652,C-1000235,N-1000305,2021/10/4,13000
S-1104653,C-1001214,N-1003058,2021/10/4,9000
S-1104654,C-1000553,N-1000952,2021/10/4,10000
S-1104655,C-1000999,N-1002334,2021/10/4,30000
S-1104656,C-1000128,N-1000458,2021/10/4,80000
S-1104657,C-1000528,N-1002188,2021/10/4,30000
S-1104658,C-1000236,N-1000299,2021/10/4,30000
S-1104659,C-1000282,N-1001047,2021/10/4,10000
S-1104660,C-1000384,N-1001767,2021/10/4,9000
S-1104661,C-1001130,N-1003678,2021/10/4,30000
S-1104662,C-1000044,N-1000250,2021/10/4,10000
S-1104663,C-1001218,N-1003060,2021/10/4,13000
S-1104698,C-1000282,N-1002633,2021/10/4,10000
S-1104699,C-1000554,N-1000950,2021/10/4,10000
S-1104700,C-1000802,N-1001624,2021/10/4,50000
S-1104701,C-1000114,N-1000881,2021/10/4,80000
S-1104702,C-1000235,N-1002333,2021/10/4,13000
S-1104703,C-1000802,N-1001626,2021/10/4,50000
S-1104704,C-1000114,N-1000882,2021/10/4,80000
S-1104705,C-1000424,N-1001765,2021/10/4,29000
S-1104706,C-1000528,N-1002189,2021/10/4,30000
S-1104707,C-1000236,N-1000302,2021/10/4,80000
S-1104708,C-1000102,N-1000880,2021/10/4,13000
S-1104709,C-1000553,N-1000951,2021/10/4,10000
S-1104710,C-1000586,N-1001009,2021/10/4,21000
S-1104711,C-1000384,N-1001766,2021/10/4,9000
S-1104712,C-1000236,N-1000303,2021/10/4,30000
S-1104713,C-1000114,N-1000883,2021/10/4,80000
S-1104714,C-1000282,N-1001046,2021/10/4,10000
S-1104715,C-1000955,N-1002187,2021/10/4,30000
S-1104716,C-1000999,N-1002332,2021/10/4,30000
S-1104717,C-1000235,N-1000301,2021/10/4,13000
S-1104718,C-1001127,N-1002803,2021/10/4,13000
S-1104719,C-1000586,N-1001005,2021/10/4,21000
S-1104720,C-1000977,N-1003314,2021/10/4,10000
S-1104721,C-1000438,N-1000665,2021/10/4,15000
S-1104755,C-1000977,N-1002276,2021/10/4,10000
S-1104756,C-1000424,N-1001764,2021/10/4,29000
S-1104757,C-1001050,N-1002525,2021/10/4,30000
S-1104758,C-1001048,N-1002524,2021/10/4,15000
S-1104759,C-1000977,N-1002275,2021/10/4,10000
S-1104760,C-1001048,N-1002523,2021/10/4,15000
S-1104761,C-1001130,N-1002801,2021/10/4,9000
S-1104762,C-1000235,N-1003315,2021/10/4,6000
S-1104763,C-1000085,N-1001577,2021/10/4,15000
S-1104764,C-1000077,N-1000565,2021/10/4,21000
S-1104765,C-1001130,N-1002800,2021/10/4,9000
S-1104766,C-1000333,N-1000473,2021/10/4,21000
S-1104767,C-1001273,N-1003316,2021/10/4,13000
S-1104768,C-1000586,N-1001006,2021/10/4,21000
S-1104769,C-1001048,N-1003588,2021/10/4,15000
S-1104811,C-1000085,N-1001576,2021/10/4,15000
S-1104812,C-1000420,N-1000633,2021/10/4,15000
S-1104813,C-1000333,N-1000472,2021/10/4,21000
S-1104814,C-1000370,N-1000538,2021/10/4,9000
S-1104815,C-1000077,N-1000564,2021/10/4,21000
S-1104816,C-1000553,N-1002974,2021/10/4,29000
S-1104817,C-1000528,N-1002975,2021/10/4,30000
S-1104818,C-1000333,N-1000469,2021/10/4,80000
S-1104819,C-1000282,N-1001045,2021/10/4,10000
S-1104820,C-1000333,N-1000471,2021/10/4,80000
S-1104821,C-1001246,N-1003218,2021/10/4,9000
S-1104822,C-1000333,N-1000470,2021/10/4,80000
S-1104823,C-1000044,N-1000251,2021/10/4,10000
S-1104824,C-1000622,N-1001540,2021/10/4,30000
S-1104825,C-1000869,N-1001848,2021/10/4,30000
S-1104826,C-1000869,N-1002802,2021/10/4,6000
S-1104827,C-1000586,N-1001008,2021/10/4,21000
S-1104828,C-1000384,N-1003679,2021/10/4,9000
S-1104829,C-1001300,N-1003680,2021/10/4,13000
S-1104853,C-1000825,N-1001693,2021/10/4,30000
S-1104854,C-1000102,N-1002718,2021/10/4,13000
S-1104855,C-1000825,N-1001692,2021/10/4,30000
S-1104856,C-1000824,N-1001691,2021/10/4,30000
S-1104857,C-1000869,N-1001847,2021/10/4,30000
S-1104858,C-1000586,N-1001007,2021/10/4,21000
S-1104859,C-1000793,N-1001578,2021/10/4,80000
S-1104860,C-1000999,N-1003506,2021/10/4,30000
S-1104861,C-1000288,N-1000372,2021/10/4,15000
S-1104862,C-1000288,N-1000373,2021/10/4,15000
S-1104863,C-1001273,N-1003312,2021/10/4,13000
S-1104864,C-1000074,N-1000165,2021/10/4,30000
S-1104865,C-1000438,N-1000666,2021/10/4,15000
S-1104866,C-1001300,N-1003310,2021/10/4,30000
S-1104867,C-1001300,N-1003311,2021/10/4,30000
S-1104868,C-1000622,N-1001539,2021/10/4,30000
S-1104869,C-1000793,N-1001579,2021/10/4,80000
S-1104870,C-1001127,N-1002804,2021/10/4,13000
S-1104871,C-1000869,N-1003220,2021/10/4,30000
S-1104895,C-1000077,N-1000566,2021/10/4,21000
S-1104896,C-1000881,N-1003507,2021/10/5,50000
S-1104897,C-1001338,N-1003509,2021/10/5,13000
S-1104898,C-1000277,N-1001226,2021/10/5,30000
S-1104899,C-1000558,N-1000961,2021/10/5,15000
S-1104900,C-1000558,N-1000955,2021/10/5,15000
S-1104901,C-1000045,N-1000050,2021/10/5,30000
S-1104925,C-1000520,N-1000864,2021/10/5,30000
S-1104926,C-1001338,N-1003508,2021/10/5,13000
S-1104927,C-1000558,N-1000959,2021/10/5,15000
S-1104928,C-1000044,N-1000052,2021/10/5,15000
S-1104929,C-1000562,N-1000957,2021/10/5,13000
S-1104930,C-1000558,N-1000956,2021/10/5,15000
S-1104931,C-1000044,N-1000049,2021/10/5,15000
S-1104932,C-1000044,N-1000053,2021/10/5,15000
S-1104933,C-1000670,N-1001227,2021/10/5,21000
S-1104934,C-1000562,N-1000958,2021/10/5,13000
S-1104935,C-1000670,N-1001228,2021/10/5,21000
S-1104936,C-1000520,N-1000865,2021/10/5,30000
S-1104937,C-1000646,N-1001178,2021/10/5,21000
S-1104938,C-1000671,N-1001224,2021/10/5,50000
S-1104939,C-1000828,N-1001697,2021/10/5,6000
